Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_F,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
164288,7216a73c-0536-4a2f-9ce7-e23484a5b895,,,,,,M,,C,2009-09-03 12:00:00,11,130,2,0,7,1,0,2,2,0,0,1,0,2,0,0,0
165529,a219f782-fc4b-4053-a3ed-7fcf018455a6,,,,,,M,,C,2011-02-03 12:00:00,10,93,2,0,5,1,0,0,1,0,0,1,6,2,0,1,0
260643,dc263196-4f6c-4bf5-8d33-91f34b06e914,,,,,,M,,Leaver,2013-09-05 12:00:00,Leaver,96,7,0,3,1,0,21,1,0,0,1,2,2,0,0,0
111717,7f50da2f-582a-4eeb-8eb9-d6d4c2192b48,,,,,,F,,M,2013-09-05 12:00:00,12,126,2,0,11,1,0,33,2,0,0,3,8,0,0,13,0
169281,2d45ede5-3098-4908-a55b-5ea7b933ed98,,,,,,F,,Leaver,2009-09-01 12:00:00,12,86,2,0,2,2,0,50,0,1,0,1,2,0,0,0,0
222149,1897f46d-09cd-47f7-9784-8a23d41b89dc,,,,,,M,,C,2011-09-05 12:00:00,9,130,3,0,14,2,0,21,1,0,0,1,1,0,0,4,0
228404,d903eae3-c6ac-46fd-b19c-8ccb2287c67e,,,,,,M,,C,2010-09-02 12:00:00,9,109,8,0,2,2,0,19,0,1,0,1,2,0,0,0,0
143436,201e7f81-09fb-4862-9c6c-79ffcbcc601a,,,,,,M,,Leaver,2010-09-02 12:00:00,9,113,9,0,1,1,0,9,0,0,0,2,1,1,1,10,0
133970,5d916d7b-61b7-42f1-9f69-815f057c8886,,,,,,M,,Leaver,2009-09-03 12:00:00,11,52,3,0,0,1,0,10,2,1,0,2,3,0,0,6,0
212432,4745278d-4d44-4bac-a1d1-668dadb4d99c,,,,,,F,,C,2010-09-02 12:00:00,10,130,1,0,1,1,0,5,1,0,0,0,2,1,0,2,0
157149,c0f5a9d6-fd0b-4646-b0da-b843e6eabaef,,,,,,M,,C,2010-09-03 12:00:00,11,124,2,0,9,1,0,6,4,0,0,2,1,3,0,0,0
181073,4d2cfb95-354c-4fed-9e75-8c854d337f45,,,,,,M,,C,2012-09-04 12:00:00,8,103,4,0,12,1,0,28,0,0,0,0,4,1,0,6,0
186656,724fcb88-e57d-49e9-9f29-a8e0600d37ff,,,,,,F,,Leaver,2013-09-05 12:00:00,10,123,1,0,6,0,0,12,0,1,0,2,2,4,0,2,0
159036,51b4c29d-92f6-42ab-98f1-ad7937600b4e,,,,,,F,,C,2012-04-01 12:00:00,12,112,4,0,6,0,0,14,0,0,0,3,2,1,0,5,0
193262,6709ae98-03bd-4e88-ab8e-b5d20671c850,,,,,,M,,C,2009-09-01 12:00:00,11,124,1,0,2,1,0,12,1,1,0,1,6,2,0,5,0
177587,8448664f-a5f0-4a27-a518-00d88d132552,,,,,,F,,C,2012-04-30 12:00:00,8,111,2,0,1,3,0,5,1,1,0,1,7,2,0,4,0
128184,8bcb2e7b-10bf-47c0-bf76-62ee379a9519,,,,,,F,,C,2009-09-01 12:00:00,9,95,2,0,13,1,0,4,0,1,0,1,2,1,0,0,0
152031,7b211664-7f03-49bd-9f3d-8c88b5519469,,,,,,M,,C,2013-09-05 12:00:00,9,110,2,0,3,1,0,8,4,1,0,0,2,1,0,3,0
230449,4b93cefb-b300-48b6-9629-520858bc2a63,,,,,,F,,C,2009-09-01 12:00:00,9,81,2,0,7,0,0,1,1,0,0,0,2,1,0,2,0
255614,1a8a47b2-efc2-4c14-b12c-38fc058fd7ba,,,,,,F,,C,2012-09-19 12:00:00,9,128,7,0,4,1,0,14,1,1,0,0,2,1,0,1,0
200767,bd5a3acc-ca7c-4c09-9746-469ec5706e07,,,,,,M,,C,2011-09-07 12:00:00,8,122,6,0,0,0,0,13,1,1,0,1,3,2,0,2,0
201479,85849ab1-ff8b-4ef6-9488-7f50ece903c2,,,,,,F,,Leaver,2010-09-02 12:00:00,12,114,6,0,3,1,0,44,1,1,0,1,2,1,0,0,0
220550,d86f4162-454b-4e23-9b7b-2e04107d2adf,,,,,,M,,Leaver,2011-09-07 12:00:00,8,93,0,0,3,0,0,18,1,0,0,2,6,3,0,2,0
224485,f704a3be-ee8b-46da-abf7-90690c39e0dc,,,,,,M,,C,2013-09-05 12:00:00,9,107,0,0,1,1,0,30,0,0,0,1,4,1,0,5,0
205584,5fdb02b6-fb1c-4dc5-bbfb-728d39caa62e,,,,,,F,,C,2011-09-07 12:00:00,11,130,6,0,7,3,0,0,1,1,0,0,1,1,0,7,0
207594,3ecc70d8-e385-4a97-aed5-e4efb6cbc8f3,,,,,,F,,C,2012-09-10 12:00:00,10,98,2,0,6,0,0,5,1,0,0,1,2,2,0,5,0
240788,054e707e-7d8f-4dd4-9438-5f916d057549,,,,,,F,,C,2010-09-02 12:00:00,7,96,1,0,0,0,0,38,1,0,0,2,2,0,1,0,0
210904,b7ac2884-4048-4599-9cf8-a42d1aad9042,,,,,,M,,C,2014-03-20 12:00:00,10,125,6,0,7,1,0,3,1,0,0,1,5,1,0,10,0
251053,34fa2ee9-430d-42c2-ad44-9fa8a50582b2,,,,,,M,,Leaver,2011-09-07 12:00:00,12,121,1,0,12,0,0,2,0,2,0,0,3,1,1,4,0
178327,a6cf97fa-c024-4418-9426-e40849c5839f,,,,,,F,,C,2011-09-07 12:00:00,7,54,1,0,2,1,0,29,0,0,0,1,3,1,0,7,0
210002,1a69db0e-77ea-43cd-985d-a3f1ece1b516,,,,,,F,,C,2010-09-02 12:00:00,9,132,3,0,2,2,0,13,1,0,0,1,2,0,0,1,0
130082,1f893d06-01c1-4a80-96d6-a60c32eb4391,,,,,,F,,Leaver,2010-09-02 12:00:00,10,134,4,0,6,0,0,2,1,0,0,1,2,3,0,3,0
166600,44f0cb46-c6cb-48e6-a7b9-7b99659324d2,,,,,,F,,C,2011-09-05 12:00:00,Leaver,118,0,0,9,4,0,13,0,2,0,1,1,3,0,2,0
216121,71d1a8db-3ae1-4b29-8eef-43f9f84e88e7,,,,,,M,,C,2012-09-06 12:00:00,8,115,3,0,6,1,0,4,1,1,0,1,2,0,0,6,0
210261,451a5f75-09a1-4d1b-aedc-d8e59effa766,,,,,,F,,C,2011-09-05 12:00:00,9,118,1,0,8,3,0,13,1,0,0,1,0,1,1,1,0
195803,3cf36073-0f7d-4cd1-925d-e5e1ad2eef93,,,,,,M,,C,2012-09-06 12:00:00,9,129,0,0,3,2,0,11,0,1,0,2,2,1,0,1,0
126556,d384df21-fbe5-4930-8abb-c6ec45c3fea8,,,,,,M,,C,2013-09-03 12:00:00,11,120,9,0,0,1,0,20,0,1,0,2,3,1,0,7,0
113659,4ccddfbc-2c96-4220-a909-6e5e8672fb6e,,,,,,F,,Leaver,2013-09-03 12:00:00,Leaver,112,1,0,10,1,0,45,1,0,0,0,4,1,0,5,0
150577,1b2f321e-9065-4419-99a5-37e3e9b7ff16,,,,,,M,,C,2011-09-01 12:00:00,10,91,1,0,1,1,0,18,1,1,0,0,3,3,0,1,0
246800,69ea5248-fcfe-4bea-9d3c-704cac00714a,,,,,,F,,C,2010-09-02 12:00:00,8,102,3,0,6,1,0,35,2,1,0,2,5,1,0,1,0
164655,86355f18-b8b4-4f28-be70-4733f5a30261,,,,,,M,,C,2012-12-03 12:00:00,Leaver,73,1,0,6,0,0,25,0,1,0,0,1,2,0,2,0
168909,094224e3-14ff-4e50-811c-c6496a66ba15,,,,,,F,,C,2012-09-06 12:00:00,9,133,4,0,11,2,0,2,0,0,0,3,8,3,1,3,0
196049,9ccd9ee8-947d-42d5-8451-2aa037ee65e9,,,,,,M,,C,2013-09-03 12:00:00,9,97,3,0,13,0,0,2,1,1,0,1,4,1,0,3,0
180692,34105285-fb28-4e2b-b3be-ebaa8737de18,,,,,,F,,C,2014-03-11 12:00:00,11,129,1,0,9,2,0,11,1,0,0,2,3,3,0,3,0
249637,b2734643-6465-40cb-a361-078cb8b3d7ea,,,,,,F,,C,2012-09-04 12:00:00,11,127,2,0,1,0,0,17,0,1,0,1,3,2,0,2,0
218569,b2352437-bdb6-49b4-9368-5eb973ba0c0d,,,,,,F,,C,2010-09-02 12:00:00,9,101,10,0,0,1,0,41,1,0,0,0,6,1,0,3,0
130839,6c650408-3044-484d-bf48-dafe0e0f5aec,,,,,,M,,C,2013-09-05 12:00:00,9,108,2,0,0,1,0,6,0,1,0,1,1,4,0,3,0
205862,a631f33f-9b0c-4208-b5b4-1461109bb4a8,,,,,,M,,C,2013-09-25 12:00:00,12,99,4,0,1,1,0,11,1,1,0,0,2,1,0,4,0
182627,d2d84c0f-57d0-436f-b008-63295760b5b6,,,,,,M,,C,2010-09-02 12:00:00,9,132,2,0,2,1,0,2,1,0,0,2,3,2,0,0,0
185928,590e60f6-3892-4c1b-b7da-7bc8ca9e4c33,,,,,,M,,C,2013-09-03 12:00:00,9,122,0,0,3,1,0,28,2,2,0,1,5,0,0,3,0
154979,b6604325-89f4-4943-a832-7e0173465741,,,,,,M,,C,2013-09-05 12:00:00,9,107,4,0,4,0,0,7,1,0,0,1,3,1,0,3,0
204105,4c7c5402-94d7-4b06-a869-627ee029cfca,,,,,,F,,C,2011-09-07 12:00:00,Leaver,119,5,0,4,0,0,33,0,1,0,1,2,3,0,5,0
193848,503a592a-0e0f-4466-b63f-43534c1aff2a,,,,,,M,,C,2011-09-02 12:00:00,10,129,8,0,5,1,0,3,1,2,0,2,3,1,0,2,0
234658,a613d967-6367-440f-8a0b-1c320af6114e,,,,,,M,,C,2012-09-06 12:00:00,8,114,4,0,9,1,0,24,0,0,0,2,2,2,0,5,0
240898,244febb4-37ee-4090-a059-f630463861bf,,,,,,M,,Leaver,2010-09-01 12:00:00,12,94,8,0,6,0,0,12,0,1,0,1,4,2,0,1,0
199222,141160d4-ea83-4261-ac62-d269b3b8a6a1,,,,,,M,,C,2010-09-02 12:00:00,11,116,0,0,5,2,0,3,1,1,0,3,7,2,1,5,0
133922,4a459807-ac92-4169-9c6e-0eabb8686e6c,,,,,,M,,C,2009-09-01 12:00:00,10,105,8,0,1,1,0,31,2,0,0,2,5,0,0,1,0
171534,c46982ae-6079-4890-92a5-b45611dd297d,,,,,,M,,C,2012-09-06 12:00:00,7,125,9,0,3,1,0,9,2,0,0,0,1,5,1,1,0
190873,3f909169-3115-4131-b8e4-039e93aa83d1,,,,,,M,,C,2011-09-05 12:00:00,11,123,7,0,5,1,0,15,1,1,0,2,2,4,1,3,0
156156,5a419ced-f092-40fb-84eb-4eeafb1dca09,,,,,,F,,C,2013-09-04 12:00:00,10,79,3,0,6,0,0,12,2,1,0,1,5,1,0,1,0
203790,c9654a6c-d6df-4fc1-8657-624e4701b436,,,,,,F,,C,2010-09-02 12:00:00,9,93,6,0,2,1,0,0,1,0,0,0,1,1,0,4,0
262051,852951f9-1949-4fb4-ba4f-fe271604a3d4,,,,,,F,,C,2010-09-02 12:00:00,8,89,3,0,1,0,0,31,1,0,0,0,2,3,0,9,0
237250,c1de596b-7b65-4794-be0a-af07d8957563,,,,,,F,,Leaver,2013-09-03 12:00:00,8,127,3,0,3,1,0,20,1,0,0,3,2,2,1,6,0
227462,4982300e-bd24-4686-a325-94244300c65b,,,,,,F,,C,2012-09-06 12:00:00,7,81,3,0,2,0,0,28,1,1,0,0,1,1,0,4,0
151578,2eb457e6-58ab-4fa7-8923-3b48cb9adbc4,,,,,,F,,C,2009-09-03 12:00:00,12,120,1,0,2,1,0,25,0,1,0,0,2,2,1,3,0
198076,27296052-d4dd-444d-97b7-de10d88ae1ea,,,,,,M,,C,2013-09-03 12:00:00,10,132,1,0,3,0,0,13,1,0,0,2,3,1,1,1,0
202771,02a35eb2-78f6-4eda-be99-cbcab6d4f03a,,,,,,F,,C,2009-09-03 12:00:00,Leaver,109,1,0,3,1,0,36,1,1,0,1,2,3,1,2,0
168890,da74b0a3-9b4b-43e2-a318-5c5d1f0f594e,,,,,,M,,C,2013-07-01 12:00:00,10,113,2,0,0,1,0,27,1,0,0,3,9,1,0,2,0
161840,4ee04172-9709-4ada-9bce-ddd727c84426,,,,,,M,,C,2012-09-04 12:00:00,11,113,0,0,2,0,0,1,3,0,0,1,2,1,0,2,0
186774,16c003b1-c639-446b-8f4c-a3130f7b904d,,,,,,M,,C,2011-09-05 12:00:00,9,131,6,0,3,1,0,7,1,1,0,1,2,1,0,3,0
126288,5fa4b27e-2c1e-4699-bfce-bf359968261c,,,,,,M,,Leaver,2011-09-02 12:00:00,Leaver,80,3,0,2,0,0,30,1,0,0,3,3,0,1,4,0
216316,8ff53c78-4838-4f17-a83d-c6d5e83c7816,,,,,,M,,C,2013-09-05 12:00:00,10,130,4,0,7,0,0,10,1,0,0,1,1,3,0,1,0
159478,61071186-1ddf-4328-b59c-8b8c67922e56,,,,,,F,,C,2009-09-03 12:00:00,11,133,4,0,3,2,0,7,0,0,0,0,3,2,0,2,0
183056,95b4c109-b1ea-46b4-93e6-6d163c984d90,,,,,,F,,C,2013-09-19 12:00:00,9,107,2,0,1,0,0,10,2,1,0,0,2,1,0,2,0
196520,0e0eb406-20b5-4706-b39b-ecc55784d62d,,,,,,F,,C,2010-09-02 12:00:00,9,108,8,0,7,1,0,6,0,1,0,1,1,2,0,4,0
256793,de2eafb6-1d45-487b-b373-bb912b3d60f0,,,,,,M,,C,2009-09-03 12:00:00,10,87,7,0,8,0,0,23,0,0,0,1,0,0,0,3,0
205294,83f4ab98-2a1f-4be2-bc01-34aeb5a734be,,,,,,F,,C,2011-09-07 12:00:00,8,97,0,0,7,1,0,23,1,1,0,0,2,0,0,6,0
209829,cc61c436-da13-4978-b74f-0beb0adadd6b,,,,,,M,,C,2011-09-07 12:00:00,10,114,2,0,9,0,0,17,2,0,0,1,1,1,1,0,0
253566,ffcaea4a-38cf-4ea7-b617-ddbd58854aa6,,,,,,F,,Leaver,2011-04-27 12:00:00,12,97,2,0,5,1,0,18,3,0,0,1,7,1,1,2,0
222164,ece1a43e-790a-4b9c-8c1d-34a6cfed830f,,,,,,F,,C,2012-09-04 12:00:00,Leaver,76,6,0,2,1,0,23,0,0,0,2,2,3,0,2,0
217939,13826eca-49b7-454f-80c6-0db7075644f5,,,,,,F,,C,2012-09-01 12:00:00,11,133,1,0,1,2,0,4,1,0,0,3,4,2,0,0,0
248879,f91d9685-3915-4bab-bc18-bbb31a89e9eb,,,,,,F,,Leaver,2011-09-01 12:00:00,12,97,2,0,3,1,0,25,2,0,0,1,2,0,0,0,0
174232,12470da0-fcac-41e1-a8a3-6c602b5ffe9e,,,,,,M,,C,2011-09-06 12:00:00,11,129,5,0,3,1,0,0,1,1,0,2,7,2,0,7,0
151601,f0133569-5dc3-4dc2-a874-8c5168aba513,,,,,,M,,C,2013-09-02 12:00:00,12,74,1,0,1,0,0,15,3,0,0,2,2,0,0,2,0
246177,4c37a54c-e699-45c6-9d7f-cfd35faca151,,,,,,F,,C,2011-09-05 12:00:00,Leaver,117,4,0,1,1,0,28,0,1,0,0,2,1,0,4,0
177149,df1ff2af-dd35-43ed-a7eb-061f66855476,,,,,,M,,C,2011-09-07 12:00:00,12,86,2,0,4,0,0,25,0,0,0,3,4,4,0,14,0
166196,b710201a-0a03-4681-acf9-2a1eb222d522,,,,,,M,,C,2012-09-06 12:00:00,10,128,2,0,11,0,0,10,1,0,0,1,3,2,0,4,0
214693,805763fb-dae1-473c-a427-6b83777f14bf,,,,,,F,,C,2012-09-04 12:00:00,Leaver,114,1,0,1,2,0,19,1,0,0,0,2,2,0,1,0
189514,6e0243cb-a9f6-4075-836b-59727ab2727f,,,,,,F,,C,2013-09-04 12:00:00,11,134,2,0,5,0,0,1,1,1,0,0,2,0,0,1,0
195926,82025607-ecd5-4a98-ba30-5ba566d3df77,,,,,,M,,C,2012-09-06 12:00:00,11,128,1,0,6,2,0,7,0,1,0,2,3,1,0,1,0
183706,393302d9-07d6-4bb7-930e-c5dd79ce10f9,,,,,,F,,C,2013-09-03 12:00:00,8,130,5,0,4,2,0,12,1,1,0,0,2,1,1,9,0
127760,f8c653d5-9354-4d39-910d-e5c25ff3e42e,,,,,,F,,C,2009-09-03 12:00:00,9,113,3,0,9,1,0,3,2,0,0,1,2,1,0,7,0
145618,546aef5c-6f63-4cb1-a364-1d314a323186,,,,,,F,,C,2013-09-05 12:00:00,10,124,0,0,4,0,0,7,1,1,0,1,0,0,0,4,0
212855,30f75b94-f85d-472e-ac9e-29dfe983123a,,,,,,F,,C,2011-09-01 12:00:00,9,115,2,0,9,1,0,10,1,2,0,4,2,1,1,8,0
190711,6ccf0b60-3435-4dc0-9502-f4a9081654b7,,,,,,M,,C,2012-09-03 12:00:00,9,113,1,0,8,1,0,2,2,1,0,1,0,2,0,3,0
225287,212213d9-dbc5-4333-813a-003d86f31b11,,,,,,M,,C,2011-12-13 12:00:00,10,129,0,0,1,0,0,11,2,1,0,1,1,1,0,1,0
192695,4b7cebdb-9a76-48e9-a0a7-4734655ed8eb,,,,,,F,,C,2009-09-01 12:00:00,8,76,4,0,4,0,0,21,1,0,0,0,2,1,0,0,0
205485,5801e1f0-6d8e-4da8-bdfb-ca058caca96d,,,,,,M,,C,2012-04-01 12:00:00,12,108,5,0,5,1,0,39,1,0,0,2,3,2,0,3,0
166746,c0cbebf8-e2fc-4f01-b33b-baef402d6f02,,,,,,M,,C,2011-09-05 12:00:00,10,118,1,0,2,2,0,15,2,1,0,1,4,1,0,6,0
167357,ce6a002a-c3ba-481a-be59-8bd2ba0fcd66,,,,,,M,,Leaver,2014-01-13 12:00:00,8,109,2,0,0,1,0,8,0,2,0,1,3,1,1,9,0
199099,04a4149d-a564-4636-b328-6a1300a07a9c,,,,,,F,,C,2012-09-04 12:00:00,8,72,1,0,1,0,0,23,2,0,0,1,4,0,0,2,0
205813,6ef16d3c-e80e-4cb1-ad07-fcd19ea68cff,,,,,,F,,C,2011-09-07 12:00:00,8,107,1,0,2,0,0,11,1,0,0,0,2,0,0,0,0
180106,18f198ce-5450-4972-bf20-20e94640e8d6,,,,,,M,,Leaver,2012-04-01 12:00:00,Leaver,52,5,0,3,0,1,18,1,0,0,3,7,2,0,3,0
208358,ad83b993-154a-402e-b609-18b693a9b20e,,,,,,F,,Leaver,2010-09-01 12:00:00,7,80,4,0,1,0,0,7,2,0,0,2,3,2,0,4,0
246398,3dd92c9d-55c1-4134-9084-18528a76054d,,,,,,F,,C,2013-09-03 12:00:00,12,103,2,0,11,0,0,37,1,1,0,0,2,4,0,5,0
151578,a1369240-8914-4c00-8330-fffe17918717,,,,,,M,,C,2011-09-07 12:00:00,10,125,4,0,4,1,0,19,1,1,0,1,2,0,0,2,0
234760,ab7868a3-48e7-48da-bac3-d7f1932f8bb9,,,,,,M,,C,2013-09-04 12:00:00,8,114,7,0,8,1,0,9,0,0,0,2,4,2,0,5,0
239381,0e3c8248-068e-4334-a641-dbb97eb7341e,,,,,,M,,M,2009-09-01 12:00:00,12,121,1,0,4,0,0,2,2,0,0,1,1,2,0,9,0
215111,8be4328b-b4c9-49f1-b745-42a7a3589533,,,,,,M,,C,2010-09-01 12:00:00,12,115,3,0,1,1,0,19,0,1,0,0,0,0,0,8,0
192451,e3640f88-485b-4f89-ba8a-a25ac4aaa29a,,,,,,M,,Leaver,2012-09-04 12:00:00,11,73,5,0,13,1,0,9,1,1,0,1,4,2,1,7,0
165240,492db043-8a7e-46f9-914f-4cf5d9d54b52,,,,,,F,,C,2010-09-02 12:00:00,10,109,1,0,4,0,0,20,2,0,0,1,1,0,0,2,0
280936,2ed1f9e1-fbaf-4b59-a4df-656040ce28c9,,,,,,F,,C,2011-09-05 12:00:00,9,117,1,0,4,2,0,13,1,0,0,1,1,1,0,2,0
184112,96122220-c596-4f5c-889b-db4b09c3790a,,,,,,F,,C,2012-09-04 12:00:00,8,115,1,0,16,1,0,24,1,0,0,1,0,1,0,3,0
180171,bd547ddc-7093-4f3e-8996-1d98345f3213,,,,,,F,,C,2011-09-06 12:00:00,12,112,6,0,3,1,0,12,1,1,0,1,3,1,0,2,0
232294,bbe2cb62-cadc-4510-a950-ae742b3da91e,,,,,,F,,C,2012-09-05 12:00:00,9,127,8,0,3,1,0,8,1,2,0,1,1,0,0,0,0
278841,4bbcdbd4-de0a-49a6-bd06-808ea214ba04,,,,,,M,,C,2010-09-02 12:00:00,12,103,4,0,12,1,0,14,1,1,0,1,6,0,0,1,0
202662,a48cbfe5-4002-45a8-acad-baeac121c48e,,,,,,M,,C,2012-09-04 12:00:00,10,133,1,0,4,0,0,2,2,1,0,1,1,3,0,1,0
226697,7949572b-c0e2-466d-9e2d-9eb5c5b819ab,,,,,,M,,C,2014-01-07 12:00:00,8,125,4,0,3,2,0,13,2,1,0,4,2,0,0,4,0
169726,5221a5b5-a8ef-4dbc-90f9-5084426a5b2c,,,,,,F,,C,2010-09-02 12:00:00,12,89,1,0,8,1,0,10,1,2,0,1,0,1,1,1,0
197432,51c151f3-b202-42a7-b2cd-5e102bdb0c8b,,,,,,F,,M,2013-09-02 12:00:00,7,106,1,0,9,1,0,25,0,1,0,1,7,1,0,2,0
156008,743c8689-4a81-4ffd-8b2f-49f93fa7d65c,,,,,,F,,C,2013-09-04 12:00:00,11,116,2,0,11,1,0,9,1,1,0,2,1,1,0,1,0
198730,88aadece-01c4-4ce2-adde-7c9aa4c365fc,,,,,,F,,Leaver,2013-09-03 12:00:00,10,98,9,0,1,1,0,15,0,0,0,1,7,1,0,3,0
215711,3deeda61-1953-489a-b14b-388a9d1241c9,,,,,,M,,C,2011-09-05 12:00:00,12,108,6,0,1,1,0,10,1,0,0,0,0,2,0,0,0
220365,0f0ea5d9-3401-487b-a78b-885f7106ef97,,,,,,M,,C,2009-09-01 12:00:00,12,50,8,0,1,0,0,11,2,1,0,0,3,1,0,5,0
222593,4fa23a4e-4e81-4736-a025-71b58816e73f,,,,,,M,,C,2009-09-01 12:00:00,10,96,4,0,1,0,0,14,1,0,0,1,2,0,1,0,0
232486,0e663f9c-30d0-4774-8535-e089c98460b6,,,,,,M,,C,2011-09-05 12:00:00,8,94,4,0,2,1,0,16,1,1,0,0,3,0,1,8,0
268539,8996d79c-613c-4cc3-8d55-decb745540c8,,,,,,F,,C,2012-09-04 12:00:00,10,130,3,0,8,1,0,27,1,1,0,1,0,1,1,2,0
202448,b8090852-6631-4efe-bc17-990906ab70d1,,,,,,F,,Leaver,2011-09-06 12:00:00,9,90,6,0,2,3,0,16,0,0,0,1,1,1,0,3,0
177105,958e0ba3-81b2-4502-b266-bde89482ae48,,,,,,F,,C,2011-09-05 12:00:00,12,110,1,0,7,2,0,16,1,0,0,0,3,1,0,9,0
167825,c0cbebf8-e2fc-4f01-b33b-baef402d6f02,,,,,,M,,C,2011-09-05 12:00:00,9,126,8,0,2,0,0,16,0,1,0,1,3,2,0,2,0
229416,1362bfa6-cede-4ba5-9d00-63a7793ad6ca,,,,,,M,,C,2012-09-04 12:00:00,9,132,6,0,5,1,0,2,2,0,0,3,3,1,0,2,0
169916,a282f99c-39e1-4a36-84e8-9013fd0015ef,,,,,,M,,Leaver,2009-09-03 12:00:00,11,122,8,0,12,1,0,23,0,0,0,2,5,1,1,8,0
243155,650fb058-2ccf-41c7-b4d3-5b9dea3bbc3c,,,,,,F,,C,2011-09-06 12:00:00,7,134,2,0,9,0,0,3,2,1,0,1,2,0,0,5,0
211334,4f7aa703-77fb-4bea-b258-db8dff1d8feb,,,,,,M,,C,2009-09-03 12:00:00,8,116,0,0,8,2,0,26,1,1,0,1,0,3,0,0,0
188774,efba803f-95d6-4b22-af9b-f244ea503fb1,,,,,,F,,C,2013-09-05 12:00:00,10,117,7,0,4,1,0,8,2,0,0,1,4,1,0,6,0
150765,1c0eb856-28ee-49a2-97ff-e835e5683ad5,,,,,,F,,C,2011-04-27 12:00:00,8,113,4,0,6,2,0,4,1,0,0,0,8,3,0,6,0
236929,38d5b591-77d6-4572-9485-5e4702b97df6,,,,,,F,,C,2011-09-07 12:00:00,8,100,3,0,0,1,0,17,3,1,0,2,7,2,0,1,0
184095,ad736998-d10b-470f-9881-9f155cb115d1,,,,,,M,,Leaver,2009-09-01 12:00:00,10,80,4,0,5,2,0,3,2,1,0,3,4,0,0,6,0
143965,e74dcab5-680a-4b42-8a0d-c2b1af4bf4ab,,,,,,M,,C,2011-09-01 12:00:00,9,116,2,0,2,1,0,27,1,0,0,1,3,3,0,2,0
186812,702d5fa5-fb24-4537-9b82-2112680c0799,,,,,,F,,Leaver,2011-09-05 12:00:00,Leaver,93,3,0,2,0,0,25,2,1,0,2,1,1,0,4,0
176704,07763b66-d7a3-47af-b3d8-2297d7084d58,,,,,,M,,C,2010-12-08 12:00:00,9,120,5,0,4,0,0,4,1,0,0,2,3,3,0,2,0
239523,e8b39d3e-415a-4417-b5a3-3ea2b8f4b892,,,,,,F,,C,2011-09-01 12:00:00,10,116,9,0,0,1,0,18,2,1,0,0,3,0,0,2,0
218209,fedb48c6-1357-43de-929d-4b775d45bc2b,,,,,,F,,C,2011-09-05 12:00:00,9,115,2,0,8,1,0,9,1,0,0,1,5,1,0,1,0
179632,339313c1-7337-447d-aded-c7b6195e5cca,,,,,,M,,Leaver,2009-09-03 12:00:00,9,103,2,0,0,0,0,11,2,0,0,0,4,0,0,5,0
137975,bf86b5d2-ff27-4600-8995-e58279f25c4b,,,,,,F,,Leaver,2009-09-03 12:00:00,8,98,1,0,5,1,0,26,1,1,0,2,1,1,1,10,0
156817,db163916-d51b-4341-9938-0c01efdcdf0f,,,,,,M,,C,2012-04-01 12:00:00,9,128,6,0,7,0,0,1,0,1,0,3,1,1,0,0,0
182069,4f5d02dc-badc-4550-812d-4d3ae5eb95e5,,,,,,M,,C,2009-09-01 12:00:00,8,113,2,0,3,1,0,9,2,1,0,2,4,1,0,3,0
211112,8e1999d8-fc95-44f5-aa57-4dacee70f8bb,,,,,,M,,Leaver,2011-09-05 12:00:00,7,63,8,0,1,0,0,37,1,1,0,0,6,3,1,6,0
236431,93f1c68c-3ec5-42d5-bb51-71283466e49d,,,,,,M,,C,2010-09-02 12:00:00,10,107,13,0,9,0,0,15,1,1,0,4,4,1,0,3,0
232149,0eea0ee8-6553-4ebd-8efc-be1ca9682a61,,,,,,F,,C,2013-09-05 12:00:00,9,110,1,0,6,0,0,21,0,0,0,1,3,4,0,2,0
146482,14c6d539-7dc9-4a10-9e3b-4f2211996d2e,,,,,,F,,C,2013-09-03 12:00:00,8,100,2,0,8,2,0,42,2,1,0,1,6,0,0,8,0
155274,01d8d884-0d13-4d46-8e9e-d3b783d7b3f8,,,,,,F,,C,2010-09-02 12:00:00,10,122,1,0,15,1,0,6,1,0,0,3,2,4,0,2,0
188005,24b01509-ab1c-4bd8-b7ea-b1f26e1121ca,,,,,,M,,C,2010-09-02 12:00:00,11,122,10,0,0,0,0,4,2,0,0,0,3,2,0,1,0
228339,86e91713-06e7-4371-8961-c0c8c612c056,,,,,,F,,C,2013-09-05 12:00:00,8,76,2,0,5,1,0,18,1,0,0,2,4,1,1,6,0
154328,e55a2f9a-1ac0-4266-875c-6f4658d6faee,,,,,,M,,C,2013-09-02 12:00:00,12,119,6,0,5,0,0,21,1,0,0,0,1,0,1,4,0
160513,cf6b4360-8052-43de-872d-97c79e4560f5,,,,,,M,,Leaver,2014-06-25 12:00:00,Leaver,57,0,0,1,1,0,26,2,1,0,0,6,3,1,4,0
227230,323e06ca-1054-41bc-ba39-d4f94909775d,,,,,,M,,C,2013-09-03 12:00:00,11,118,2,0,1,1,0,8,1,0,0,1,0,3,0,2,0
