Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,Ethnicity,Language,SENprovision,SENNeed1,SENNeed2,SENunitIndicator,ResourcedProvisionIndicator,UniqueLearnerNumber,Postcode,SAON,PAON,Street,Locality,Town,AdministrativeArea,postTown,AddressLine1,AddressLine2,AddressLine3,AddressLine4,AddressLine5,NativeID,FSME on Census Day,Age
210764,a85ead3c-30ec-425f-89d2-091abbcedd92,,,,,,M,,C,2015-09-03 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
95221,55a799d1-3d49-4bb0-87d7-866e899e9682,,,,,,M,,C,2017-09-04 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
215534,67d54da7-076e-49c3-98f4-256253e40fd7,,,,,,F,,C,2017-09-04 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
86950,35e586b9-c8e9-4053-b4cc-53ac8bb42cbc,,,,,,M,,C,2014-09-01 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,True,14+
143159,d0f87648-9e11-4f88-8be7-079d24df817f,,,,,,M,,C,2015-09-04 00:00:00,9,AIND,ENG,K,,,False,False,,,,,,,,,,,,,,,,False,16+
171399,b6c3bdbe-d255-49b1-bd88-7dc438f83737,,,,,,F,,C,2013-09-05 00:00:00,8,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,10+
215734,0b492725-7be2-4390-9970-42198c622df9,,,,,,F,,C,2015-09-01 00:00:00,6,WBRI,BUL,N,,,False,False,,,,,,,,,,,,,,,,False,12+
218166,f2ee3638-ea39-4f9e-aab2-8eb9fb9556d6,,,,,,F,,C,2017-09-06 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
185272,d41c9b7c-5999-456a-aeb4-3ef539ee00fd,,,,,,F,,C,2016-09-01 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
152426,e4913e10-4348-4615-918d-5c3d7acfb972,,,,,,F,,C,2012-09-04 00:00:00,6,APKN,ENG,K,SPLD,,,False,,,,,,,,,,,,,,,,False,10+
113420,74436234-5458-474d-a3ae-3a1aba2831e2,,,,,,F,,C,2016-09-05 00:00:00,7,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,10+
247420,2a8380f2-4ddc-4d02-920d-d61ef76f1e52,,,,,,M,,C,2015-09-03 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
160397,ae06f7a4-883e-42da-b3be-4671d7f10bff,,,,,,M,,C,2017-02-20 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
156457,3a485bb7-9018-4423-9c4b-caa140db7b27,,,,,,F,,C,2013-09-01 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
172131,51d48ce1-66d1-4c86-ac40-fc4ad867ee4f,,,,,,F,,C,2017-09-06 00:00:00,13,APKN,ENG,N,,,True,,,,,,,,,,,,,,,,,False,15+
217415,d7b5b989-27a8-4ea2-b071-f157891ec8ab,,,,,,M,,C,2016-09-01 00:00:00,6,WBRI,PNJ,N,,,,,,,,,,,,,,,,,,,,False,13+
141696,1d973fc3-fbb1-4302-bcde-258009e15d02,,,,,,M,,C,2016-09-01 00:00:00,9,WBRI,URD,N,SPLD,,,,,,,,,,,,,,,,,,,False,10+
174244,2e9459f9-e62e-4dd4-be65-b302371df1a6,,,,,,M,,C,2016-09-05 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
155556,03dd577d-8ed9-427f-aca0-6e003d548647,,,,,,M,,C,2011-09-06 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
198110,5ebc276e-f50d-4e7e-9271-d382bcbcda04,,,,,,M,,C,2011-09-07 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
136708,e36f43bb-5f67-474b-973d-92d54676fc17,,,,,,M,,C,2013-09-03 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,14+
185426,4b4728ab-806a-4406-8dd7-c86e059746c7,,,,,,M,,C,2011-09-06 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
197733,a6a85cea-9f97-4efd-a874-458705a95405,,,,,,M,,C,2017-09-06 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,True,11+
212353,8d9b69ba-39fc-4916-b907-c4f73e651414,,,,,,F,,C,2011-04-27 00:00:00,12,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
190227,3ccc47fc-7247-4790-b053-0357335b7fa8,,,,,,M,,C,2014-09-04 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
165163,05f11df1-52fa-45b5-a7e7-f2a977c9c411,,,,,,F,,C,2015-09-04 00:00:00,10,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,True,15+
158603,987d1d49-89da-4d9b-b4c1-31a1e65ea87f,,,,,,M,,C,2014-09-03 00:00:00,11,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,10+
137333,8bd43e36-3f3a-41c5-9d9c-d343ce354296,,,,,,F,,C,2012-09-04 00:00:00,10,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,True,14+
230788,f85e2402-591b-4a22-8cac-dfd65f984272,,,,,,M,,C,2014-09-03 00:00:00,11,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
171579,9211a67f-9786-4539-81e1-075e5b8d828a,,,,,,M,,C,2012-09-04 00:00:00,9,APKN,URD,N,SPLD,,,,,,,,,,,,,,,,,,,True,11+
196259,e99a3186-2ba0-435f-8a6e-42224c039838,,,,,,F,,C,2013-09-05 00:00:00,13,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,16+
197515,0f70a109-8363-4945-bb4c-afd1e7334728,,,,,,F,,C,2016-09-05 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
193284,6acf1790-dc9b-403b-a19e-e28929ec80e2,,,,,,M,,C,2014-09-01 00:00:00,13,WBRI,ENG,K,SPLD,,False,,,,,,,,,,,,,,,,,False,18+
227727,fb27fe55-f007-4e14-af28-3658863cf9b6,,,,,,F,,C,2013-09-03 00:00:00,9,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
130617,c5e3e7fe-555d-4a47-9c09-5343974eec68,,,,,,M,,M,2010-09-02 00:00:00,6,APKN,ENG,K,,,False,,,,,,,,,,,,,,,,,False,12+
166094,10f1e551-bbf3-4906-8db2-409e7e82900b,,,,,,F,,C,2015-09-01 00:00:00,9,OOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
174613,f48eaf4d-ebf2-43c5-8213-6c62eb3088ad,,,,,,F,,C,2014-09-02 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
139720,8bcd0904-a01f-42a8-9ce2-43869db23d60,,,,,,M,,C,2017-09-06 00:00:00,9,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
233164,148ba6fc-9321-465e-8b43-2d8b41a6be93,,,,,,M,,C,2016-03-09 00:00:00,13,WBRI,URD,N,SPLD,,False,,,,,,,,,,,,,,,,,False,16+
225407,cf9ae341-3a45-4f9d-b8fd-b2b2a89dba70,,,,,,F,,C,2015-09-04 00:00:00,12,APKN,ENG,N,,SLCN,,False,,,,,,,,,,,,,,,,False,13+
93093,a9eb6a3e-eec0-4c0d-8ea6-2facc6ad51fc,,,,,,M,,C,2017-06-05 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
237161,73a30efb-1cdc-47ec-b6a7-c6fa811fedaf,,,,,,M,,C,2015-09-01 00:00:00,12,AOTH,ENG,N,,,False,,,,,,,,,,,,,,,,,False,15+
157499,5acd8710-e59e-41c2-81b4-3eb23afe3db4,,,,,,F,,M,2013-09-05 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
184672,9c5f1b8f-3d55-4117-ac9f-d6d2c9707c58,,,,,,F,,C,2017-09-06 00:00:00,12,ABAN,URD,N,,,,False,,,,,,,,,,,,,,,,False,11+
178107,f203fefb-b3c3-4a39-839a-c4b18146a10d,,,,,,M,,C,2017-09-06 00:00:00,11,APKN,URD,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,10+
148774,c9e81907-1f92-4acf-b654-075bb6d1614b,,,,,,M,,C,2017-10-31 00:00:00,11,MAOE,URD,K,SPLD,,True,True,,,,,,,,,,,,,,,,False,14+
201479,89dfcd98-6500-41ba-afba-f005ae1a8222,,,,,,F,,C,2013-09-03 00:00:00,7,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
162805,581948ab-b791-411b-8ec9-c2c19eb0a51c,,,,,,F,,C,2015-09-03 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
203781,f9625bd0-dc48-4b72-add7-ed8fad68ad20,,,,,,M,,C,2017-09-06 00:00:00,11,WBRI,TEL,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,15+
197861,5a0e2c91-2cff-4f18-b785-e06aa6f44d21,,,,,,F,,C,2015-09-04 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
171853,93421746-1058-4055-8df6-57ff9b98f599,,,,,,M,,M,2012-01-03 00:00:00,12,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,18+
179705,d1f63071-bc40-40c1-9016-9f70e3ae9390,,,,,,F,,C,2016-03-07 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
137417,67260e2c-7aef-48f0-bd27-f584ee2b3466,,,,,,M,,C,2015-09-03 00:00:00,6,ABAN,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,12+
160227,628b86fd-5eee-4455-be4a-4c21f7133ea9,,,,,,F,,M,2011-09-05 00:00:00,10,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,11+
130568,f628dabd-4712-4646-bd91-4cc29ef43cac,,,,,,M,,C,2014-09-03 00:00:00,6,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
182919,688f4c88-3df6-47f5-88f6-ad51eaaa6c32,,,,,,M,,M,2010-09-02 00:00:00,11,APKN,URD,N,,,False,True,,,,,,,,,,,,,,,,True,11+
138036,3cd1b7d4-a33b-4596-bbf6-978d121609a1,,,,,,F,,C,2014-09-04 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
148626,48b79167-6661-4b0e-afdc-a34f8480e67e,,,,,,M,,C,2015-04-15 00:00:00,8,APKN,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,14+
168406,b94fef05-4935-49c3-967b-ecf55dc29da1,,,,,,F,,C,2011-09-07 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
88192,2a4a5020-d53e-4b14-b11f-75d5a79b40d5,,,,,,F,,C,2016-09-01 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
205862,9630b9f9-84ac-449b-ba39-61f6b419d490,,,,,,F,,C,2011-09-05 00:00:00,10,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,True,17+
159812,f209484a-1d4b-4667-b752-9f14b3d0e189,,,,,,F,,M,2017-09-06 00:00:00,9,AIND,URD,N,,,False,,,,,,,,,,,,,,,,,False,16+
193671,0e2e13e1-fb8f-488d-87a9-6968d25fc623,,,,,,F,,M,2016-10-03 00:00:00,9,REFU,PAT,N,,,,,,,,,,,,,,,,,,,,False,10+
183196,229b0c20-b405-4de9-8a31-f16860ff082b,,,,,,M,,C,2015-09-04 00:00:00,11,APKN,URD,N,,,,,,,,,,,,,,,,,,,,True,14+
242249,5070669b-63b8-4b73-8cc2-18bf7d338592,,,,,,F,,C,2012-09-01 00:00:00,8,MOTH,BNG,N,,,,,,,,,,,,,,,,,,,,False,11+
181859,c595f246-6cbc-4a15-b190-539ed7a0fbd3,,,,,,F,,C,2013-09-01 00:00:00,7,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,13+
191015,e506bc48-cde5-4ca1-b09e-f9d9ba67e67c,,,,,,F,,C,2012-09-04 00:00:00,12,APKN,ENG,N,SPLD,,,False,,,,,,,,,,,,,,,,False,12+
221032,343846f7-2898-4088-b3b6-36689c8ae4b1,,,,,,M,,C,2014-09-03 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
187718,9c9a931b-e36f-4642-aad9-eee1b2ed8031,,,,,,M,,C,2015-09-03 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
162441,581c39ca-43b8-485d-8c1e-5d9b12b3637f,,,,,,F,,C,2015-09-04 00:00:00,11,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
144450,b6542bde-5141-4077-bb67-e913d780fe46,,,,,,M,,C,2012-09-06 00:00:00,6,AIND,URD,K,,,,,,,,,,,,,,,,,,,,False,11+
209489,1ee0308e-7fc0-40ba-a06c-cbcc0bb81e8a,,,,,,F,,C,2015-09-01 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
212307,c9f35f10-4665-4c48-a13e-ce60e955f0ce,,,,,,M,,C,2015-09-03 00:00:00,9,AIND,ENG,N,SPLD,SLCN,,False,,,,,,,,,,,,,,,,False,12+
111226,a6aa7599-d026-4184-ab3f-5e5d329a5c65,,,,,,M,,C,2015-09-03 00:00:00,8,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,15+
164465,64251604-df10-4105-a698-50349bc51fc3,,,,,,F,,C,2011-09-07 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
216119,e36f0ccc-5c7a-4314-9543-2abab5cdccbf,,,,,,M,,C,2011-09-06 00:00:00,8,APKN,ENG,N,,SLCN,True,,,,,,,,,,,,,,,,,False,10+
225648,7c475a6f-413f-4542-a273-f593df8050fd,,,,,,F,,C,2017-09-05 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
205614,9a0c0704-750f-41e0-b05c-43039a11ac27,,,,,,M,,C,2011-09-07 00:00:00,13,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,14+
100059,96c579e7-92d9-444d-a85c-c94f4ca48736,,,,,,F,,C,2011-09-07 00:00:00,8,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,13+
205362,cb7d986c-bee0-453d-9ada-30375cd2326f,,,,,,M,,C,2017-09-05 00:00:00,7,AIND,URD,N,,,,,,,,,,,,,,,,,,,,False,17+
144624,d73133ca-ed9d-40a2-8714-08b88169e40d,,,,,,F,,C,2013-09-03 00:00:00,13,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,17+
118898,115f83f2-d029-4b1c-98dd-8dbe2233aaa6,,,,,,F,,C,2017-09-06 00:00:00,6,WBRI,URD,N,,,False,,,,,,,,,,,,,,,,,False,12+
113534,75052a74-a3f8-423e-9f5e-26a5175b1840,,,,,,F,,C,2017-09-06 00:00:00,6,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,10+
124348,58e27c22-a183-4765-b2c1-0ad1ca60befe,,,,,,F,,C,2015-09-03 00:00:00,12,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,13+
248652,0f8e405b-2951-4611-9543-88c5382e4cd8,,,,,,M,,C,2011-09-09 00:00:00,9,BCRB,BNG,N,,,,False,,,,,,,,,,,,,,,,False,13+
187857,6eed3328-d3ce-40d1-b3d9-ae9978fa054b,,,,,,M,,C,2016-11-17 00:00:00,12,APKN,URD,N,SPLD,,,,,,,,,,,,,,,,,,,False,10+
227993,1cd0d75f-7908-4049-96f3-332ae74116e4,,,,,,M,,C,2011-09-05 00:00:00,12,APKN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,18+
99708,639c0139-5103-484e-b008-467650abf349,,,,,,M,,C,2015-09-03 00:00:00,7,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,11+
221976,a674a636-41ea-4a9f-9d8d-78bc4204e5f0,,,,,,F,,C,2013-09-03 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
155659,748ee09b-4645-44a9-b3cf-810c6712b399,,,,,,F,,C,2013-09-05 00:00:00,7,WBRI,URD,K,SPLD,,,,,,,,,,,,,,,,,,,False,10+
226108,d7ea794b-9625-441f-8e7d-752034275735,,,,,,M,,C,2017-09-01 00:00:00,7,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,12+
147311,194983e8-b93a-4821-9625-ea93590e969e,,,,,,F,,C,2017-09-06 00:00:00,12,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
126004,648228cf-2b40-4fcd-a91f-baabd0e1b87f,,,,,,M,,C,2017-09-05 00:00:00,6,APKN,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,10+
159105,f07773b9-6414-4451-b4df-e4f52a4c85c6,,,,,,M,,C,2011-09-07 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
104792,088539a6-057c-411d-8dc8-1938b9d2e378,,,,,,M,,C,2012-09-05 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
172095,db69092c-df52-4acf-904b-d00c324e53c3,,,,,,F,,C,2016-09-05 00:00:00,12,APKN,URD,N,,,False,,,,,,,,,,,,,,,,,False,13+
288284,60fb2c01-1111-4614-9524-c0dbd24b7069,,,,,,F,,C,2015-09-04 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
233404,6f39352c-6593-455a-bfbf-b2f766f99bbd,,,,,,M,,C,2017-09-06 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,11+
200442,7be7c432-618f-429d-8dfe-e0005d262e78,,,,,,M,,C,2015-09-03 00:00:00,10,WBRI,ENG,S,,,,,,,,,,,,,,,,,,,,False,12+
143650,e8c419c3-0e59-4586-960c-e07cf1bc4c41,,,,,,F,,C,2010-01-11 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
227405,95ca93ce-66f0-4b98-a5d6-ee0a10269a15,,,,,,M,,C,2013-09-05 00:00:00,10,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
275930,07952940-d559-4e6d-b7d4-bedb0ec79b37,,,,,,F,,C,2013-09-04 00:00:00,14,APKN,ENG,N,,,,False,,,,,,,,,,,,,,,,False,15+
140924,35ad5be4-2785-4b4f-a902-036b010a5017,,,,,,M,,C,2013-09-06 00:00:00,6,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
183643,63902b5d-360a-45c3-969a-d9639ba30404,,,,,,F,,C,2017-09-06 00:00:00,6,WBRI,URD,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,12+
133778,524eee27-4c1b-4767-b731-c6fe2d905bf3,,,,,,M,,C,2016-09-08 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
138861,1516362f-468c-4d1e-9a48-131297b37fed,,,,,,M,,C,2015-09-01 00:00:00,7,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,12+
201539,470dd9ed-cdd4-4b33-b9af-9e915bee2d2c,,,,,,F,,C,2017-11-21 00:00:00,7,BCRB,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,18+
134234,29cfedc4-164f-41b5-a6b6-a94f1dcc515e,,,,,,F,,C,2016-09-05 00:00:00,6,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,10+
94052,9cc32d69-fa0a-4de1-ac3f-0d8ccbcea26f,,,,,,M,,C,2014-09-04 00:00:00,7,WBRI,ENG,K,SPLD,,False,False,,,,,,,,,,,,,,,,False,12+
257186,cb21622e-469f-4d08-9b19-bb048e38bdbb,,,,,,F,,C,2017-09-04 00:00:00,12,BAFR,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,16+
270872,f97c52f6-db03-4938-8d5a-aea7a7d91bd8,,,,,,F,,C,2016-09-05 00:00:00,7,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,12+
171280,89409282-b7c8-46af-9f9b-3f45b13fe127,,,,,,M,,M,2011-09-05 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
119743,8ddc6695-5437-44bd-9052-66307bfda9e4,,,,,,F,,C,2014-09-04 00:00:00,10,WBRI,RUS,K,,,,,,,,,,,,,,,,,,,,False,13+
189417,f39fe38c-fbd9-434e-b315-fdbca0336571,,,,,,M,,C,2011-09-02 00:00:00,9,AOTH,ENG,K,,,False,,,,,,,,,,,,,,,,,False,14+
162542,81f97269-3948-425f-8c0b-73ba4095ce9d,,,,,,M,,C,2016-09-05 00:00:00,8,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,10+
228714,30809750-5ea3-44e8-97db-22f039b49e68,,,,,,F,,C,2017-09-06 00:00:00,11,WBRI,ENG,K,,,False,False,,,,,,,,,,,,,,,,False,10+
152600,beb8ba00-e2d1-47b3-95bb-0541ebf38fc9,,,,,,M,,C,2015-07-06 00:00:00,7,AIND,URD,K,,,,False,,,,,,,,,,,,,,,,False,15+
117333,a9605291-56b1-49b2-b0a2-5b4c41bdb05b,,,,,,F,,C,2017-10-12 00:00:00,6,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
232888,13e960e1-c9de-4dd4-be4d-65697145afd3,,,,,,M,,C,2014-09-05 00:00:00,11,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
127173,b186f0ec-8493-47a1-b5d5-c8beab5ad7b6,,,,,,F,,M,2010-09-06 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
168391,dc6fb98a-0d68-4d9e-ac68-97bef7ddff77,,,,,,M,,C,2015-09-14 00:00:00,9,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
86994,330976b9-9db9-4c08-a90b-8431106c06c5,,,,,,M,,C,2017-09-01 00:00:00,14,WBRI,ENG,K,SEMH,,,,,,,,,,,,,,,,,,,False,14+
158506,d40f6c51-f525-4951-9a50-b06ad4bfd6f7,,,,,,M,,C,2017-09-06 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
112230,85101b22-48cb-4868-ab7c-4c8536ef1a64,,,,,,M,,C,2015-09-02 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
184604,86b8ad5e-3407-4f60-b954-6031a841b2f0,,,,,,F,,C,2017-09-04 00:00:00,7,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,13+
254234,f4d0f821-652d-47e3-b229-d3f64c1685d7,,,,,,M,,C,2014-09-03 00:00:00,13,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
162521,a08d2844-9be9-4668-a23f-a3a5d4bac177,,,,,,F,,C,2014-09-01 00:00:00,7,APKN,URD,N,,SLCN,True,True,,,,,,,,,,,,,,,,False,10+
169901,c67e70e8-9a9f-477c-a30d-c1a1211c03f5,,,,,,M,,C,2016-02-22 00:00:00,10,WBRI,ENG,K,SPLD,,,False,,,,,,,,,,,,,,,,False,10+
155957,7dcd6377-f2fc-4b55-a75e-4ca172698db3,,,,,,F,,C,2012-10-16 00:00:00,8,MWAS,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
200405,56ccf1ab-a6c5-4cd6-9d3a-c87f9d48f526,,,,,,M,,C,2014-09-04 00:00:00,8,MWAS,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
183462,882ccb2a-118e-404a-a4d0-cc805542b50f,,,,,,M,,C,2015-09-01 00:00:00,11,APKN,GER,N,SPLD,,,,,,,,,,,,,,,,,,,False,15+
134826,e93accec-707b-4d0e-9880-15ed9c62b5df,,,,,,M,,C,2014-09-04 00:00:00,7,AOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
175850,5069b2af-8c8f-4e42-9560-90753b4f0baa,,,,,,F,,C,2014-09-04 00:00:00,13,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,13+
231229,db42e749-f6b5-48b2-8987-451fbf471cf8,,,,,,F,,M,2016-09-05 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
203248,c0aa2fb3-8537-4831-9530-000679768df4,,,,,,F,,C,2016-09-05 00:00:00,13,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
155566,fe805cdb-b617-4b36-a7bc-210992977a11,,,,,,F,,C,2012-09-06 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
190586,5577b91f-244f-4e27-9ae2-332253493092,,,,,,M,,C,2014-09-03 00:00:00,13,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
163206,719bfa81-ae0c-407d-807a-d9d776fbdddf,,,,,,F,,C,2012-09-01 00:00:00,11,WBRI,ENG,N,,SLCN,False,,,,,,,,,,,,,,,,,False,17+
126675,bfff54b7-12d8-4118-9b67-69e00cceb79d,,,,,,F,,C,2014-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
125041,96aa2847-e42c-4386-8f3c-0a7dbb0b83e0,,,,,,F,,C,2014-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,True,12+
185065,bf8c38cb-217a-46a2-a2b1-f8d7fa2300c5,,,,,,F,,C,2013-09-03 00:00:00,11,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,16+
164980,256b29cf-3fd2-41f5-bff1-79a612d03be2,,,,,,M,,C,2014-09-04 00:00:00,10,BCRB,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
106153,5e467796-c7df-4af2-bb41-6f3f48550e3b,,,,,,F,,C,2013-09-04 00:00:00,9,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,13+
276624,4c9f4d4c-9c1c-4940-a6db-8a7425728434,,,,,,F,,C,2015-09-03 00:00:00,9,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,14+
169658,592c44e3-f558-456c-a444-4886a74e8227,,,,,,F,,M,2015-09-01 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
123613,c63c8ad7-0ce9-404d-8307-d5151a2dce97,,,,,,M,,C,2013-09-01 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
155661,4b0be2f1-4bb4-40a8-a751-9d38e50d4ecb,,,,,,M,,C,2016-09-01 00:00:00,9,WBRI,URD,K,SPLD,,True,False,,,,,,,,,,,,,,,,False,15+
245323,f729a927-d0aa-4cc3-9cc2-5762977a4e1f,,,,,,F,,C,2013-09-05 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
161663,99f83961-b159-4e98-9981-a8c9922b0ae6,,,,,,F,,C,2017-09-06 00:00:00,8,WBRI,URD,K,,,True,True,,,,,,,,,,,,,,,,False,16+
73415,6eb0c19e-143a-48a6-b7f4-30ec9b4caa3e,,,,,,F,,C,2015-09-01 00:00:00,7,AIND,TEL,N,,SLCN,,,,,,,,,,,,,,,,,,False,12+
228577,b71cf2d8-f74f-41a5-b47d-ce7f0100bbf6,,,,,,M,,M,2010-01-14 00:00:00,11,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,14+
